Date,Open,High,Low,Close,Adj Close,Volume
2009-12-15,170.039795,170.554504,167.706207,168.289597,142.215439,10402053
2009-12-16,168.907303,170.005493,167.671906,168.117996,142.070435,18572994
2009-12-17,167.774902,168.220993,165.132507,165.201096,139.605453,11317701
2009-12-18,164.343201,165.990402,163.004807,164.720703,139.199478,36322984
2009-12-21,165.372696,166.779694,164.000000,166.093399,140.359467,10433825
2009-12-22,166.436493,168.083694,165.647202,166.230606,140.475433,9902896
2009-12-23,167.671906,167.671906,164.892303,166.264893,140.504456,8468835
2009-12-24,165.338394,165.784500,164.720703,164.755005,139.228485,1799589
2009-12-29,165.578598,168.220993,163.965698,167.706207,141.722443,5878330
2009-12-30,166.848297,167.466003,165.338394,165.338394,139.721481,4462141
2009-12-31,165.063797,166.711105,165.063797,165.921799,140.214432,1648958
2010-01-04,165.063797,168.667099,165.063797,168.564194,142.447495,11556479
2010-01-05,168.152405,169.319107,166.848297,168.838699,142.679459,21216849
2010-01-06,168.632797,173.471497,167.980804,172.956696,146.159393,16822206
2010-01-07,172.270401,172.956696,170.211395,171.275208,144.738449,13203199
2010-01-08,172.098801,172.956696,170.897705,172.098801,145.434448,15506040
2010-01-11,172.098801,172.956696,170.417297,171.103607,144.593445,14321365
2010-01-12,170.348602,171.343796,168.667099,169.868195,143.549438,11139942
2010-01-13,169.044601,171.240906,169.010300,169.936798,143.607407,12785823
2010-01-14,170.691803,171.172195,169.833893,170.554504,144.129395,9738443
2010-01-15,169.936798,170.554504,166.985596,167.466003,141.519470,20357536
2010-01-18,168.117996,169.216202,167.740601,168.907303,142.737427,6083538
2010-01-19,168.049393,169.868195,166.676697,168.907303,142.737427,11475206
2010-01-20,167.946503,168.598495,166.470795,167.191498,141.287476,11307947
2010-01-21,168.049393,168.049393,163.656906,163.656906,138.300491,15073664
2010-01-22,163.245102,165.475693,162.318497,164.446106,138.967422,20005143
2010-01-25,163.279404,165.578598,162.490097,164.720703,139.199478,11044021
2010-01-26,163.451004,164.274597,162.249893,162.833298,137.604492,11385388
2010-01-27,161.906693,163.451004,160.842896,162.455795,137.285492,12602240
2010-01-28,164.171600,166.299301,163.176407,163.348007,138.039459,28229341
2010-01-29,164.000000,165.509995,162.490097,164.651993,139.141403,23406671
2010-02-01,166.779694,169.284805,165.647202,167.225800,141.316452,18924189
2010-02-02,167.569000,170.211395,166.333603,169.524994,143.259399,17871982
2010-02-03,169.250504,170.726105,166.848297,168.529800,142.418411,28363841
2010-02-04,169.044601,170.554504,167.397400,167.740601,141.751465,24840586
2010-02-05,166.608093,167.569000,161.597900,164.480499,138.996506,22846030
2010-02-08,164.789307,166.024704,163.588196,165.304092,139.692490,13184287
2010-02-09,164.823593,169.799606,164.720703,167.706207,141.722443,20594400
2010-02-10,168.015106,168.873001,166.162003,167.740601,141.751465,21032252
2010-02-11,168.598495,181.707504,164.823593,178.619003,150.944443,62190472
2010-02-12,179.648499,181.879105,173.299896,173.814606,146.884384,26418631
2010-02-15,172.956696,175.358902,172.613495,174.157806,147.174408,12584802
2010-02-16,175.358902,176.731598,173.643097,175.873596,148.624390,7149546
2010-02-17,176.903198,178.619003,176.388397,177.074707,149.639404,15121436
2010-02-18,177.417892,181.192795,176.216797,180.677994,152.684387,15867793
2010-02-19,179.820099,181.021194,178.790604,179.991699,152.104416,18372915
2010-02-22,179.820099,181.535904,179.476898,180.334793,152.394379,6989257
2010-02-23,181.707504,183.423294,179.648499,180.677994,152.684387,10956140
2010-02-24,181.535904,184.967606,181.192795,184.452896,155.874451,18945776
2010-02-25,183.423294,186.683395,183.080200,184.796005,156.164368,39017165
2010-02-26,186.511902,192.174103,185.653900,191.487793,161.819397,42481830
2010-03-01,193.203598,193.889999,189.943497,192.860504,162.979370,26539310
2010-03-02,193.203598,193.203598,189.600403,190.115097,160.659348,24933278
2010-03-03,189.600403,191.316193,188.742493,190.973007,161.384354,18460125
2010-03-04,188.056107,191.144608,187.712997,190.629898,161.094391,18188011
2010-03-05,191.316193,195.262695,190.629898,194.919495,164.719345,13691129
2010-03-08,195.949005,196.463699,193.718399,194.576294,164.429352,8417312
2010-03-09,195.091095,195.434204,193.032104,194.747894,164.574356,6987672
2010-03-10,194.919495,195.434204,193.375198,195.262695,165.009384,8156516
2010-03-11,194.061600,196.463699,191.659393,192.174103,162.399353,16045884
2010-03-12,192.174103,195.434204,192.174103,193.718399,163.704361,14828472
2010-03-15,193.718399,195.434204,192.860504,194.919495,164.719345,12444040
2010-03-16,196.120605,199.209106,194.919495,198.351196,167.619400,22466511
2010-03-17,199.037506,199.895401,197.493195,199.380707,168.489349,13964767
2010-03-18,197.664795,202.126007,197.664795,201.782806,170.519302,19147561
2010-03-19,202.297607,206.244003,201.268097,206.244003,174.289307,34487357
2010-03-22,205.557693,206.587204,203.155502,205.386093,173.564316,15354039
2010-03-23,205.214493,210.876801,205.214493,210.018906,177.479324,21282406
2010-03-24,210.018906,210.705200,205.386093,207.273499,175.159286,17576293
2010-03-25,207.102005,208.989395,206.587204,207.959900,175.739349,12089410
2010-03-26,208.302994,209.847305,206.587204,207.616699,175.449326,11440812
2010-03-29,208.131500,209.675705,205.900894,207.102005,175.014374,9129890
2010-03-30,207.273499,207.445099,202.983902,203.670303,172.114380,13222233
2010-03-31,202.812393,205.900894,202.640793,204.356598,172.694336,16825358
2010-04-01,205.386093,210.018906,205.042892,209.675705,177.189331,12430053
2010-04-06,210.362106,211.906296,208.131500,211.734695,178.929306,11343667
2010-04-07,211.048401,216.710693,209.675705,215.509598,182.119354,23343396
2010-04-08,214.994797,216.024307,210.190506,212.592606,179.654282,16146843
2010-04-09,213.965302,213.965302,210.876801,211.391602,178.639374,8556165
2010-04-12,212.077896,212.421097,209.847305,210.018906,177.479324,4990952
2010-04-13,209.332504,210.876801,207.959900,209.160995,176.754379,10706988
2010-04-14,209.847305,212.421097,209.847305,212.077896,179.219330,10428218
2010-04-15,212.421097,213.107407,209.504105,209.504105,177.044266,9309965
2010-04-16,207.788300,209.332504,205.729294,206.415604,174.434326,18990405
2010-04-19,205.557693,205.900894,203.841904,205.900894,173.999359,17219935
2010-04-20,205.900894,208.817795,205.386093,208.474594,176.174301,13604366
2010-04-21,206.415604,206.587204,203.155502,203.841904,172.259369,16610927
2010-04-22,202.812393,205.386093,199.209106,199.552307,168.634399,17205583
2010-04-23,199.895401,204.528198,199.895401,202.640793,171.244370,9430952
2010-04-26,204.356598,205.557693,203.498703,204.356598,172.694336,13461489
2010-04-27,203.327103,205.386093,202.469193,202.469193,171.099350,23577150
2010-04-28,199.723801,201.268097,194.919495,197.664795,167.039337,21788353
2010-04-29,197.664795,202.640793,197.664795,201.954407,170.664337,11640770
2010-04-30,202.983902,202.983902,197.836395,198.351196,167.619400,11255970
2010-05-04,199.895401,201.096497,194.747894,195.605804,165.299393,17437120
2010-05-05,195.949005,197.836395,191.316193,195.262695,165.009384,26178612
2010-05-06,193.546799,196.635300,191.316193,191.316193,161.674332,17989036
2010-05-07,186.683395,191.830994,185.310806,188.056107,158.919388,21505644
2010-05-10,190.973007,198.179596,188.227707,198.007996,167.329361,22176915
2010-05-11,196.463699,200.067001,194.576294,198.865906,168.054337,15729214
2010-05-12,198.865906,210.876801,198.351196,209.675705,177.189331,22219413
2010-05-13,211.220001,212.077896,208.302994,209.847305,177.334351,15110701
2010-05-14,208.817795,208.989395,204.871399,207.445099,175.304321,20573049
2010-05-17,206.244003,208.302994,202.812393,203.670303,172.114380,15633363
2010-05-18,205.042892,206.930405,203.155502,206.930405,174.869339,14294742
2010-05-19,204.184998,205.214493,196.635300,197.321701,166.749390,30955590
2010-05-20,199.037506,199.895401,189.772003,193.375198,163.414337,21334727
2010-05-21,193.203598,194.747894,188.742493,193.546799,163.559357,31999437
2010-05-24,194.576294,197.493195,194.404694,196.120605,165.734406,22200568
2010-05-25,192.688904,193.889999,189.600403,190.286697,160.804352,18354810
2010-05-26,192.002594,195.262695,189.943497,193.889999,163.849411,19240119
2010-05-27,194.233093,199.380707,193.375198,199.209106,168.344376,19066872
2010-05-28,200.753296,203.670303,199.380707,202.297607,170.954361,19133617
2010-06-01,202.297607,204.184998,198.007996,201.782806,170.519302,14578626
2010-06-02,200.238602,204.184998,198.522705,203.841904,172.259369,10190006
2010-06-03,206.587204,208.989395,203.498703,203.841904,172.259369,13840431
2010-06-04,203.841904,206.415604,199.895401,201.439697,170.229370,14244927
2010-06-07,197.493195,201.954407,197.493195,199.552307,168.634399,7600290
2010-06-08,199.037506,202.297607,198.522705,200.581802,169.504395,11934057
2010-06-09,201.439697,205.042892,201.439697,203.327103,171.824356,18100835
2010-06-10,202.983902,207.273499,202.983902,205.729294,173.854370,14348209
2010-06-11,205.900894,206.587204,201.782806,203.327103,171.824356,13642712
2010-06-14,206.072403,206.415604,203.841904,206.244003,174.289307,8565333
2010-06-15,204.356598,207.959900,203.841904,206.930405,174.869339,8922412
2010-06-16,208.131500,208.474594,203.841904,206.244003,174.289307,9215370
2010-06-17,205.042892,207.788300,204.184998,205.900894,173.999359,8842760
2010-06-18,206.072403,206.930405,204.871399,205.729294,173.854370,17227249
2010-06-21,208.131500,209.675705,206.587204,207.616699,175.449326,6357620
2010-06-22,206.072403,208.302994,204.184998,206.244003,174.289307,7244523
2010-06-23,203.670303,206.244003,202.126007,202.126007,170.809357,7015696
2010-06-24,203.841904,204.871399,199.552307,200.753296,169.649307,12593133
2010-06-25,201.268097,201.954407,198.522705,199.723801,168.779312,6675271
2010-06-28,199.723801,202.469193,198.179596,200.238602,169.214355,8456226
2010-06-29,198.179596,199.037506,194.061600,195.091095,164.864395,10240013
2010-06-30,195.262695,196.120605,192.517303,193.032104,163.124405,27117865
2010-07-01,190.629898,190.629898,182.908600,183.594894,155.149384,25670013
2010-07-02,185.482407,189.943497,182.908600,187.712997,158.629410,20614952
2010-07-05,188.399307,188.742493,185.825500,185.825500,157.034409,9059519
2010-07-06,186.854996,192.174103,186.854996,191.144608,161.529373,7567204
2010-07-07,189.085602,194.233093,187.369797,194.233093,164.139328,10554238
2010-07-08,196.292206,199.723801,194.919495,199.552307,168.634399,15316868
2010-07-09,200.581802,200.581802,197.150101,199.895401,168.924332,10109809
2010-07-12,199.723801,201.954407,198.865906,201.096497,169.939316,7843699
2010-07-13,201.782806,206.758804,201.611298,205.900894,173.999359,9146995
2010-07-14,206.072403,206.415604,201.782806,202.469193,171.099350,13467673
2010-07-15,201.268097,202.469193,196.806900,198.007996,167.329361,13246431
2010-07-16,198.694305,202.126007,198.007996,198.865906,168.054337,18079641
2010-07-19,198.007996,200.753296,197.150101,198.865906,168.054337,7584301
2010-07-20,199.552307,200.238602,196.978500,198.351196,167.619400,10337438
2010-07-21,199.209106,201.954407,198.522705,198.865906,168.054337,7685176
2010-07-22,198.522705,210.018906,198.179596,209.847305,177.334351,20795569
2010-07-23,209.847305,209.847305,206.072403,208.302994,176.029251,19084534
2010-07-26,209.504105,209.675705,205.900894,206.930405,174.869339,11024384
2010-07-27,207.788300,208.131500,202.126007,203.670303,172.114380,19819045
2010-07-28,204.699799,205.557693,199.552307,201.611298,170.374405,17352193
2010-07-29,202.812393,208.302994,200.581802,200.924896,169.794327,28109067
2010-07-30,201.268097,203.155502,198.694305,199.037506,168.199356,15306162
2010-08-02,200.924896,202.812393,199.895401,201.268097,170.084366,14646302
2010-08-03,200.410202,201.096497,194.061600,195.605804,165.299393,20160551
2010-08-04,195.777405,198.694305,191.830994,197.150101,166.604385,16826821
2010-08-05,197.493195,197.493195,193.032104,193.375198,163.414337,14269000
2010-08-06,193.889999,193.889999,191.659393,192.345703,162.544357,9803391
2010-08-09,193.546799,195.262695,192.345703,193.203598,163.269363,7364793
2010-08-10,192.688904,193.375198,190.629898,192.174103,162.399353,10049911
2010-08-11,191.144608,192.002594,188.742493,189.428802,160.079391,24499120
2010-08-12,189.428802,192.688904,188.056107,192.174103,162.399353,22622705
2010-08-13,192.517303,192.860504,190.801498,192.002594,162.254410,17436155
2010-08-16,192.517303,193.203598,190.115097,192.002594,162.254410,12077092
2010-08-17,192.345703,195.262695,191.659393,194.919495,164.719345,10925878
2010-08-18,194.919495,195.777405,193.032104,194.747894,164.574356,18781338
2010-08-19,195.434204,198.522705,194.919495,195.949005,165.589371,30219452
2010-08-20,196.292206,196.463699,191.487793,192.174103,162.399353,17567295
2010-08-23,193.203598,194.576294,192.002594,192.688904,162.834396,9197935
2010-08-24,190.801498,192.688904,189.600403,191.316193,161.674332,15926301
2010-08-25,190.458298,192.174103,188.227707,189.772003,160.369431,8379357
2010-08-26,191.316193,193.032104,190.629898,191.830994,162.109390,10354642
2010-08-27,190.115097,190.973007,187.884506,190.629898,161.094391,16645986
2010-08-31,188.056107,190.115097,186.168701,190.115097,160.659348,15461925
2010-09-01,191.144608,196.635300,188.570908,195.262695,165.009384,11800464
2010-09-02,194.404694,195.949005,193.889999,195.434204,165.154327,10567549
2010-09-03,196.292206,197.836395,194.747894,196.292206,165.879425,10082222
2010-09-06,197.150101,197.150101,195.262695,196.806900,166.314407,4740582
2010-09-07,196.463699,196.978500,194.061600,195.605804,165.299393,6136900
2010-09-08,194.576294,196.120605,192.345703,195.262695,165.009384,8138976
2010-09-09,195.262695,198.865906,194.061600,198.351196,167.619400,28616626
2010-09-10,197.493195,201.268097,196.978500,200.753296,169.649307,9651920
2010-09-13,202.469193,204.699799,201.096497,204.184998,172.549316,10298308
2010-09-14,204.013397,204.013397,199.723801,200.410202,169.359406,12137101
2010-09-15,200.581802,201.096497,199.723801,200.581802,169.504395,7992110
2010-09-16,200.410202,200.410202,196.120605,198.351196,167.619400,19225913
2010-09-17,200.067001,202.983902,199.380707,200.067001,169.069366,23421203
2010-09-20,200.924896,202.983902,200.924896,202.812393,171.389374,8900256
2010-09-21,202.126007,203.670303,201.611298,201.954407,170.664337,7966519
2010-09-22,202.297607,202.297607,197.836395,197.836395,167.184357,16628242
2010-09-23,198.865906,199.552307,195.605804,197.321701,166.749390,9115541
2010-09-24,196.463699,202.983902,195.777405,202.640793,171.244370,13900557
2010-09-27,202.640793,203.327103,201.611298,202.126007,170.809357,9973730
2010-09-28,202.297607,203.841904,199.723801,202.983902,171.534317,11028554
2010-09-29,206.587204,212.249496,206.587204,210.018906,177.479324,25664768
2010-09-30,208.646194,211.048401,206.930405,207.102005,175.014374,26788304
2010-10-01,206.930405,207.959900,203.327103,204.356598,172.694336,22674715
2010-10-04,203.670303,204.356598,202.126007,202.812393,171.389374,9264550
2010-10-05,202.126007,206.587204,201.439697,205.900894,173.999359,17048849
2010-10-06,207.616699,207.788300,205.557693,206.415604,174.434326,12126394
2010-10-07,206.244003,206.587204,202.469193,203.155502,171.679321,18145058
2010-10-08,203.327103,205.900894,202.983902,205.900894,173.999359,13461568
2010-10-11,206.587204,208.302994,205.557693,206.758804,174.724350,7406843
2010-10-12,206.587204,208.302994,205.729294,208.131500,175.884369,9196968
2010-10-13,209.332504,216.024307,209.332504,215.337997,181.974319,12311178
2010-10-14,213.793701,219.112793,213.450607,215.509598,182.119354,23456052
2010-10-15,218.769699,220.828705,216.024307,217.911804,184.149353,23104781
2010-10-18,216.024307,217.225403,213.965302,214.136902,180.959259,8860372
2010-10-19,214.308502,214.823196,212.421097,213.622101,180.524231,11984464
2010-10-20,213.622101,215.337997,212.592606,215.166397,181.829315,8867261
2010-10-21,214.480103,221.514999,213.279007,220.313904,186.179291,41613108
2010-10-22,219.970795,221.000305,217.911804,220.142303,186.034241,12816869
2010-10-25,220.828705,221.514999,218.769699,219.112793,185.164261,7579685
2010-10-26,218.254898,219.627594,218.083298,218.941299,185.019333,22083870
2010-10-27,215.681198,218.254898,215.166397,216.024307,184.404114,8849092
2010-10-28,217.053802,222.887695,217.053802,220.828705,188.505310,15709599
2010-10-29,219.799194,224.775101,219.455994,222.201401,189.677017,20358445
2010-11-01,224.260406,227.005707,223.059296,224.431900,191.581055,14373867
2010-11-02,223.402405,226.147797,222.887695,224.088806,191.288177,10318500
2010-11-03,225.632996,225.632996,221.343399,224.603500,191.727539,12799851
2010-11-04,220.485504,223.059296,212.249496,213.279007,182.060654,58035955
2010-11-05,212.421097,212.764206,201.096497,202.812393,173.126053,74983019
2010-11-08,198.179596,209.504105,193.203598,208.302994,177.812988,97059736
2010-11-09,208.646194,214.823196,208.131500,208.131500,177.666595,54754812
2010-11-10,205.900894,207.788300,200.753296,201.782806,172.247162,39276297
2010-11-11,200.924896,202.297607,197.664795,200.410202,171.075531,19283215
2010-11-12,194.061600,210.705200,194.061600,209.675705,178.984772,55664698
2010-11-15,208.989395,209.160995,203.841904,204.871399,174.883698,20568978
2010-11-16,205.386093,206.072403,201.268097,202.126007,172.540161,21176377
2010-11-17,200.238602,205.729294,199.723801,205.729294,175.616043,28375537
2010-11-18,205.214493,207.445099,203.670303,207.102005,176.787781,24585311
2010-11-19,206.930405,207.616699,202.297607,203.155502,173.418930,19295864
2010-11-22,205.900894,206.244003,200.410202,202.640793,172.979599,9219266
2010-11-23,204.184998,206.930405,202.297607,205.386093,175.323044,18033606
2010-11-24,204.699799,212.764206,204.699799,211.220001,180.303024,25402593
2010-11-25,212.249496,213.450607,210.190506,212.249496,181.181839,6457090
2010-11-26,211.563095,212.764206,210.533600,211.563095,180.595917,10195755
2010-11-29,212.764206,212.764206,208.646194,208.646194,178.105972,8630517
2010-11-30,208.474594,211.048401,207.959900,208.989395,178.398911,12105571
2010-12-01,210.190506,213.793701,208.474594,212.249496,181.181839,20980624
2010-12-02,211.734695,215.166397,205.900894,214.823196,183.378799,20100103
2010-12-03,214.823196,216.882202,210.705200,215.337997,183.818283,12633548
2010-12-06,216.195908,220.657104,215.681198,219.799194,187.626450,14528461
2010-12-07,221.343399,224.603500,218.941299,223.059296,190.409363,17926906
2010-12-08,221.858200,224.946701,221.858200,223.745605,190.995193,13902786
2010-12-09,224.775101,227.177307,220.142303,220.313904,188.065842,15473159
2010-12-10,219.627594,220.313904,214.823196,219.284393,187.186996,19113534
2010-12-13,220.142303,220.313904,216.367493,216.195908,184.550613,2208602
2010-12-14,215.852707,216.539093,214.136902,215.681198,184.111252,12195296
2010-12-15,215.166397,216.882202,214.136902,214.994797,183.525284,10521703
2010-12-16,215.852707,215.852707,215.852707,215.852707,184.257614,11391682
2010-12-17,217.225403,217.397003,214.823196,216.195908,184.550613,21990523
2010-12-20,216.367493,218.941299,214.994797,218.598099,186.601166,7333742
2010-12-21,221.858200,223.745605,221.171799,223.059296,190.409363,13629561
2010-12-22,222.201401,223.402405,221.343399,222.029800,189.530548,4677755
2010-12-23,222.372894,223.059296,221.000305,221.171799,188.798141,2920282
2010-12-24,220.828705,221.858200,220.313904,221.858200,189.384079,503732
2010-12-29,221.514999,222.716095,218.769699,219.970795,187.772949,7317237
2010-12-30,219.799194,220.313904,218.083298,218.083298,186.161697,1853834
2010-12-31,217.053802,219.284393,213.793701,213.793701,182.500015,3311816
2011-01-04,212.935806,222.544495,212.935806,222.544495,189.969925,18617663
2011-01-05,222.544495,225.289902,219.627594,224.431900,191.581055,20116203
2011-01-06,226.490997,230.265793,225.976196,226.147797,193.045807,29158556
2011-01-07,226.490997,227.520493,224.775101,226.319397,193.192276,8801686
2011-01-10,226.490997,226.834106,223.059296,224.088806,191.288177,6468079
2011-01-11,224.431900,228.893097,224.431900,228.206802,194.803391,16158607
2011-01-12,228.721497,231.466904,227.863602,228.035202,194.656937,12061362
2011-01-13,229.064697,229.064697,226.662506,227.692001,194.363968,6216155
2011-01-14,227.520493,227.520493,223.402405,224.603500,191.727539,9680530
2011-01-17,224.946701,225.804596,223.574005,224.431900,191.581055,3894224
2011-01-18,224.260406,227.177307,224.260406,226.834106,193.631668,4526276
2011-01-19,227.520493,227.520493,222.544495,222.887695,190.262878,6280678
2011-01-20,222.544495,222.887695,215.852707,216.195908,184.550613,11675004
2011-01-21,215.166397,215.166397,215.166397,215.166397,183.671783,11524200
2011-01-24,215.509598,216.710693,213.793701,216.024307,184.404114,7139370
2011-01-25,217.225403,219.627594,215.852707,218.426498,186.454651,13877612
2011-01-26,219.627594,223.917206,217.225403,222.887695,190.262878,11290521
2011-01-27,224.260406,226.662506,221.343399,222.029800,189.530548,16848507
2011-01-28,222.372894,222.372894,218.083298,220.657104,188.358780,18886019
2011-01-31,220.313904,222.029800,216.195908,218.941299,186.894119,16084148
2011-02-01,220.657104,223.230896,217.397003,219.112793,187.040527,13982327
2011-02-02,219.970795,221.514999,213.622101,214.994797,183.525284,14135322
2011-02-03,215.681198,218.941299,214.308502,218.941299,186.894119,11704674
2011-02-04,218.083298,221.686600,218.083298,220.828705,188.505310,8707062
2011-02-07,221.343399,222.029800,219.284393,221.514999,189.091095,8628675
2011-02-08,220.828705,224.603500,220.142303,224.431900,191.581055,15519527
2011-02-09,225.118301,226.490997,223.230896,224.946701,192.020508,11900016
2011-02-10,223.059296,225.804596,219.627594,223.059296,190.409363,12301411
2011-02-11,222.201401,226.490997,219.284393,225.632996,192.606354,13349320
2011-02-14,226.490997,229.922607,223.745605,224.603500,191.727539,532266
2011-02-15,224.946701,226.147797,219.455994,219.627594,187.479996,9457601
2011-02-16,222.201401,223.402405,219.970795,221.514999,189.091095,8416598
2011-02-17,221.171799,221.858200,215.852707,216.539093,184.843567,18538527
2011-02-18,216.367493,216.882202,213.965302,215.337997,183.818283,13411251
2011-02-21,215.337997,215.967697,212.935806,214.136902,182.792938,10522254
2011-02-22,213.450607,213.450607,203.155502,210.876801,180.010086,18078167
2011-02-23,209.847305,210.362106,207.102005,208.302994,177.812988,23769819
2011-02-24,206.930405,208.646194,204.356598,208.646194,178.105972,32638523
2011-02-25,209.332504,211.048401,207.102005,210.018906,179.277740,8826462
2011-02-28,210.533600,213.279007,209.675705,211.734695,180.742371,17512485
2011-03-01,213.622101,216.024307,205.214493,210.362106,179.570740,18051524
2011-03-02,207.102005,208.131500,202.640793,204.871399,174.883698,23169979
2011-03-03,205.900894,207.102005,203.155502,207.102005,176.787781,26463061
2011-03-04,207.959900,209.675705,206.758804,207.273499,176.934174,16570650
2011-03-07,207.273499,208.646194,204.356598,205.900894,175.762497,10860601
2011-03-08,205.729294,208.302994,204.184998,206.072403,175.908890,12162872
2011-03-09,207.616699,213.965302,207.616699,212.592606,181.474701,19584583
2011-03-10,211.391602,211.734695,207.060104,207.616699,177.227127,13637729
2011-03-11,207.616699,208.302994,204.142105,204.871399,174.883698,8918606
2011-03-14,203.155502,204.346298,201.268097,201.268097,171.807831,10905535
2011-03-15,197.493195,199.723801,193.332306,198.179596,169.171356,27795921
2011-03-16,199.209106,201.268097,194.747894,194.919495,166.388443,14542198
2011-03-17,195.262695,198.179596,192.259903,197.321701,168.439056,17143780
2011-03-18,198.351196,198.737198,195.262695,198.522705,169.464294,22207171
2011-03-21,200.753296,205.729294,197.442505,205.386093,175.323044,12785313
2011-03-22,204.871399,205.900894,202.812393,204.013397,174.151276,7837766
2011-03-23,202.812393,206.930405,197.664795,206.244003,176.055389,12554651
2011-03-24,206.758804,210.876801,206.072403,210.018906,179.277740,11791967
2011-03-25,211.220001,212.592606,207.445099,207.616699,177.227127,9016701
2011-03-28,208.302994,208.817795,206.244003,208.131500,177.666595,4840314
2011-03-29,207.959900,209.504105,206.587204,209.332504,178.691803,9291752
2011-03-30,211.563095,213.450607,211.563095,212.935806,181.767700,8061615
2011-03-31,213.622101,215.337997,212.249496,212.421097,181.328323,18196264
2011-04-01,213.450607,217.053802,212.077896,216.367493,184.697067,9436967
2011-04-04,215.166397,216.710693,214.156494,216.024307,184.404114,10115771
2011-04-05,215.509598,217.225403,213.793701,215.166397,183.671783,8719948
2011-04-06,215.337997,216.195908,214.308502,215.337997,183.818283,6321020
2011-04-07,214.823196,216.024307,212.249496,214.480103,183.085938,11428559
2011-04-08,213.965302,216.882202,213.965302,215.852707,184.257614,8243867
2011-04-11,215.509598,217.740204,214.823196,216.024307,184.404114,9330314
2011-04-12,215.166397,215.166397,212.249496,212.592606,181.474701,9245880
2011-04-13,211.906296,215.337997,211.906296,214.136902,182.792938,20837033
2011-04-14,213.793701,218.598099,212.935806,217.397003,185.575897,13800754
2011-04-15,217.568604,221.000305,216.195908,218.941299,186.894119,10456927
2011-04-18,219.455994,219.627594,214.021606,214.823196,183.378799,8291109
2011-04-19,215.681198,218.254898,214.994797,215.509598,183.964752,6783128
2011-04-20,214.651703,218.254898,213.279007,217.397003,188.456757,8219727
2011-04-21,218.083298,221.839005,215.458099,216.539093,187.713058,6538414
2011-04-26,215.852707,219.112793,215.852707,218.769699,189.646729,7067170
2011-04-27,218.598099,219.799194,217.568604,219.627594,190.390411,11041174
2011-04-28,220.657104,221.000305,219.112793,220.142303,190.836563,7258397
2011-04-29,220.142303,220.142303,220.142303,220.142303,190.836563,0
2011-05-03,221.343399,221.343399,216.024307,218.769699,189.646729,10432753
2011-05-04,218.941299,219.112793,214.823196,215.166397,186.523087,13797939
2011-05-05,216.195908,217.225403,212.764206,213.107407,184.738190,16446422
2011-05-06,214.823196,217.379807,212.764206,216.539093,187.713058,10452548
2011-05-09,214.651703,217.911804,214.471497,216.710693,187.861786,7048345
2011-05-10,216.539093,221.343399,216.367493,220.828705,191.431641,28349929
2011-05-11,221.343399,222.887695,220.346497,221.171799,191.729050,20394973
2011-05-12,219.970795,220.313904,216.882202,219.799194,190.539124,9789738
2011-05-13,220.657104,223.402405,219.257004,222.372894,192.770218,10356335
2011-05-16,220.657104,223.059296,219.827301,222.372894,192.770218,6442887
2011-05-17,221.000305,222.029800,217.568604,217.740204,188.754242,13007709
2011-05-18,218.769699,219.799194,217.225403,218.254898,189.200439,8739096
2011-05-19,219.627594,222.544495,218.598099,222.029800,192.472794,17266623
2011-05-20,221.343399,222.029800,217.225403,217.911804,188.903015,17292835
2011-05-23,217.911804,218.753494,212.551498,212.764206,184.440674,25520005
2011-05-24,212.077896,216.367493,210.876801,214.136902,185.630661,20578757
2011-05-25,212.421097,216.539093,211.220001,214.480103,185.928131,12518328
2011-05-26,214.994797,215.852707,212.935806,213.793701,185.333115,8610028
2011-05-27,214.994797,217.568604,214.994797,216.195908,187.415543,11700277
2011-05-31,217.740204,219.799194,217.112198,218.254898,189.200439,9681614
2011-06-01,218.941299,219.370193,215.166397,215.337997,186.671844,8058885
2011-06-02,213.450607,214.480103,211.563095,213.622101,185.184357,10022857
2011-06-03,214.823196,216.545898,213.107407,215.852707,187.118027,16920871
2011-06-06,215.166397,216.367493,213.793701,215.337997,186.671844,11040606
2011-06-07,215.681198,216.882202,212.935806,213.107407,184.738190,8709219
2011-06-08,212.421097,213.107407,208.474594,208.474594,180.722107,12859927
2011-06-09,208.131500,210.190506,207.959900,209.332504,181.465820,20135246
2011-06-10,208.817795,211.048401,206.072403,206.415604,178.937210,16218601
2011-06-13,206.072403,207.668900,205.557693,206.244003,178.788437,4707688
2011-06-14,207.616699,210.876801,206.415604,210.018906,182.060852,13020661
2011-06-15,210.018906,211.391602,208.131500,208.131500,180.424683,11851544
2011-06-16,207.445099,207.445099,203.292801,205.042892,177.747223,13057302
2011-06-17,204.013397,206.244003,201.782806,205.386093,178.044739,16226448
2011-06-20,202.469193,204.699799,202.469193,204.184998,177.003555,5674226
